sample_id,subject,session,run,trial,label,event_sample,artifact_flagged
s09_1test_r1_t46,9,1test,1,46,2,90584,False
s09_1test_r1_t48,9,1test,1,48,1,94757,False
s09_1test_r2_t01,9,1test,2,1,1,250,False
s09_1test_r2_t02,9,1test,2,2,1,2253,False
s09_1test_r2_t04,9,1test,2,4,2,6123,False
s09_1test_r2_t05,9,1test,2,5,1,8131,False
s09_1test_r2_t07,9,1test,2,7,1,12159,False
s09_1test_r2_t09,9,1test,2,9,2,16140,True
s09_1test_r2_t11,9,1test,2,11,1,20044,False
s09_1test_r2_t14,9,1test,2,14,1,25855,False
s09_1test_r2_t16,9,1test,2,16,2,29942,False
s09_1test_r2_t21,9,1test,2,21,1,40188,False
s09_1test_r2_t23,9,1test,2,23,2,44180,False
s09_1test_r2_t25,9,1test,2,25,2,48164,False
s09_1test_r2_t26,9,1test,2,26,1,50125,False
s09_1test_r2_t28,9,1test,2,28,2,54233,False
s09_1test_r2_t29,9,1test,2,29,1,56208,False
s09_1test_r2_t32,9,1test,2,32,1,62412,False
s09_1test_r2_t36,9,1test,2,36,2,70702,True
s09_1test_r2_t37,9,1test,2,37,1,72722,False
s09_1test_r2_t38,9,1test,2,38,2,74694,False
s09_1test_r2_t40,9,1test,2,40,2,78582,False
s09_1test_r2_t43,9,1test,2,43,2,84631,False
s09_1test_r2_t44,9,1test,2,44,2,86750,False
s09_1test_r2_t45,9,1test,2,45,2,88656,False
s09_1test_r2_t48,9,1test,2,48,1,94757,False
s09_1test_r3_t01,9,1test,3,1,2,250,False
s09_1test_r3_t03,9,1test,3,3,1,4171,False
s09_1test_r3_t07,9,1test,3,7,1,12159,False
s09_1test_r3_t08,9,1test,3,8,1,14209,False
s09_1test_r3_t10,9,1test,3,10,2,18138,False
s09_1test_r3_t14,9,1test,3,14,2,25855,False
s09_1test_r3_t15,9,1test,3,15,1,27822,True
s09_1test_r3_t17,9,1test,3,17,2,31950,False
s09_1test_r3_t19,9,1test,3,19,1,36052,True
s09_1test_r3_t22,9,1test,3,22,2,42268,False
s09_1test_r3_t25,9,1test,3,25,1,48164,False
s09_1test_r3_t26,9,1test,3,26,2,50125,False
s09_1test_r3_t27,9,1test,3,27,2,52229,False
s09_1test_r3_t30,9,1test,3,30,2,58234,False
s09_1test_r3_t31,9,1test,3,31,1,60305,False
s09_1test_r3_t32,9,1test,3,32,1,62412,False
s09_1test_r3_t34,9,1test,3,34,2,66595,False
s09_1test_r3_t35,9,1test,3,35,1,68638,False
s09_1test_r3_t37,9,1test,3,37,2,72722,False
s09_1test_r3_t38,9,1test,3,38,2,74694,False
s09_1test_r3_t40,9,1test,3,40,1,78582,False
s09_1test_r3_t46,9,1test,3,46,1,90584,False
s09_1test_r3_t47,9,1test,3,47,2,92698,False
s09_1test_r3_t48,9,1test,3,48,1,94757,False
s09_1test_r4_t01,9,1test,4,1,2,250,False
s09_1test_r4_t02,9,1test,4,2,1,2253,False
s09_1test_r4_t03,9,1test,4,3,1,4171,False
s09_1test_r4_t06,9,1test,4,6,2,10242,True
s09_1test_r4_t09,9,1test,4,9,1,16140,False
s09_1test_r4_t11,9,1test,4,11,1,20044,False
s09_1test_r4_t12,9,1test,4,12,1,21939,False
s09_1test_r4_t13,9,1test,4,13,2,23911,False
s09_1test_r4_t16,9,1test,4,16,2,29942,False
s09_1test_r4_t22,9,1test,4,22,2,42268,False
s09_1test_r4_t23,9,1test,4,23,2,44180,False
s09_1test_r4_t25,9,1test,4,25,1,48164,False
s09_1test_r4_t26,9,1test,4,26,2,50125,False
s09_1test_r4_t27,9,1test,4,27,2,52229,False
s09_1test_r4_t28,9,1test,4,28,2,54233,False
s09_1test_r4_t31,9,1test,4,31,1,60305,False
s09_1test_r4_t33,9,1test,4,33,1,64504,False
s09_1test_r4_t35,9,1test,4,35,1,68638,True
s09_1test_r4_t37,9,1test,4,37,1,72722,True
s09_1test_r4_t39,9,1test,4,39,1,76657,False
s09_1test_r4_t40,9,1test,4,40,2,78582,True
s09_1test_r4_t44,9,1test,4,44,1,86750,False
s09_1test_r4_t45,9,1test,4,45,2,88656,False
s09_1test_r4_t47,9,1test,4,47,2,92698,False
s09_1test_r5_t02,9,1test,5,2,1,2253,False
s09_1test_r5_t04,9,1test,5,4,2,6123,False
s09_1test_r5_t06,9,1test,5,6,1,10242,False
s09_1test_r5_t07,9,1test,5,7,1,12159,False
s09_1test_r5_t10,9,1test,5,10,2,18138,False
s09_1test_r5_t12,9,1test,5,12,2,21939,False
s09_1test_r5_t13,9,1test,5,13,2,23911,False
s09_1test_r5_t14,9,1test,5,14,1,25855,False
s09_1test_r5_t15,9,1test,5,15,2,27822,False
s09_1test_r5_t18,9,1test,5,18,2,34016,False
s09_1test_r5_t19,9,1test,5,19,2,36052,False
s09_1test_r5_t20,9,1test,5,20,2,38118,False
s09_1test_r5_t21,9,1test,5,21,2,40188,False
s09_1test_r5_t26,9,1test,5,26,1,50125,False
s09_1test_r5_t27,9,1test,5,27,2,52229,False
s09_1test_r5_t29,9,1test,5,29,2,56208,True
s09_1test_r5_t30,9,1test,5,30,1,58234,False
s09_1test_r5_t32,9,1test,5,32,1,62412,False
s09_1test_r5_t34,9,1test,5,34,1,66595,True
s09_1test_r5_t35,9,1test,5,35,1,68638,True
s09_1test_r5_t36,9,1test,5,36,1,70702,False
s09_1test_r5_t37,9,1test,5,37,1,72722,False
s09_1test_r5_t41,9,1test,5,41,2,80663,False
s09_1test_r5_t47,9,1test,5,47,1,92698,False
